	is_correct	label	pred
1664	True	3	3
1665	True	3	3
1666	True	3	3
1667	True	3	3
1668	True	3	3
1669	True	3	3
1670	True	3	3
1671	True	3	3
1672	True	3	3
1673	True	3	3
1674	True	3	3
1675	True	3	3
1676	True	3	3
1677	True	3	3
1678	True	3	3
1679	True	3	3
1680	True	3	3
1681	True	3	3
1682	True	3	3
1683	True	3	3
1684	True	3	3
1685	True	3	3
1686	True	3	3
1687	True	3	3
1688	True	3	3
1689	True	3	3
1690	True	3	3
1691	True	3	3
1692	True	3	3
1693	True	3	3
1694	True	3	3
1695	True	3	3
1696	True	3	3
1697	True	3	3
1698	True	3	3
1699	True	3	3
1700	True	3	3
1701	True	3	3
1702	True	3	3
1703	True	3	3
1704	True	3	3
1705	True	3	3
1706	True	3	3
1707	True	3	3
1708	True	3	3
1709	True	3	3
1710	True	3	3
1711	True	3	3
1712	True	3	3
1713	True	3	3
1714	True	3	3
1715	True	3	3
1716	True	3	3
1717	True	3	3
1718	True	3	3
1719	True	3	3
1720	True	3	3
1721	True	3	3
1722	True	3	3
1723	True	3	3
1724	True	3	3
1725	True	3	3
1726	True	3	3
1727	True	3	3
1728	True	3	3
1729	True	3	3
1730	True	3	3
1731	True	3	3
1732	True	3	3
1733	True	3	3
1734	True	3	3
1735	True	3	3
1736	True	3	3
1737	True	3	3
1738	True	3	3
1739	True	3	3
1740	True	3	3
1741	True	3	3
1742	True	3	3
1743	True	3	3
1744	True	3	3
1745	True	3	3
1746	True	3	3
1747	True	3	3
1748	True	3	3
1749	True	3	3
1750	True	3	3
1751	True	3	3
1752	True	3	3
1753	True	3	3
1754	True	3	3
1755	True	3	3
1756	True	3	3
1757	True	3	3
1758	True	3	3
1759	True	3	3
1760	True	3	3
1761	True	3	3
1762	True	3	3
1763	True	3	3
1764	True	3	3
1765	True	3	3
1766	True	3	3
1767	True	3	3
1768	True	3	3
1769	True	3	3
1770	True	3	3
1771	True	3	3
1772	True	3	3
1773	True	3	3
1774	True	3	3
1775	True	3	3
1776	True	3	3
1777	True	3	3
1778	True	3	3
1779	True	3	3
1780	True	3	3
1781	True	3	3
1782	True	3	3
1783	True	3	3
1784	True	3	3
1785	True	3	3
1786	True	3	3
1787	True	3	3
1788	True	3	3
1789	True	3	3
1790	True	3	3
1791	True	3	3
1792	True	3	3
1793	True	3	3
1794	True	3	3
1795	True	3	3
1796	True	3	3
1797	True	3	3
1798	True	3	3
1799	True	3	3
1800	True	3	3
1801	True	3	3
1802	True	3	3
1803	True	3	3
1804	True	3	3
1805	True	3	3
1806	True	3	3
1807	True	3	3
1808	True	3	3
1809	True	3	3
1810	True	3	3
1811	True	3	3
1812	True	3	3
1813	True	3	3
1814	True	3	3
1815	True	3	3
1816	True	3	3
1817	True	3	3
1818	True	3	3
1819	True	3	3
1820	True	3	3
1821	True	3	3
1822	True	3	3
1823	True	3	3
1824	True	3	3
1825	True	3	3
1826	True	3	3
1827	True	3	3
1828	True	3	3
1829	True	3	3
1830	True	3	3
1831	True	3	3
1832	True	3	3
1833	True	3	3
1834	True	3	3
1835	True	3	3
1836	True	3	3
1837	True	3	3
1838	True	3	3
1839	True	3	3
1840	True	3	3
1841	True	3	3
1842	True	3	3
1843	True	3	3
1844	True	3	3
1845	True	3	3
1846	True	3	3
1847	True	3	3
1848	True	3	3
1849	True	3	3
1850	True	3	3
1851	True	3	3
1852	True	3	3
1853	True	3	3
1854	True	3	3
1855	True	3	3
1856	True	3	3
1857	True	3	3
1858	True	3	3
1859	True	3	3
1860	True	3	3
1861	True	3	3
1862	True	3	3
1863	True	3	3
1864	True	3	3
1865	True	3	3
1866	True	3	3
1867	True	3	3
1868	True	3	3
1869	True	3	3
1870	True	3	3
1871	True	3	3
1872	True	3	3
1873	True	3	3
1874	True	3	3
1875	True	3	3
1876	True	3	3
1877	True	3	3
1878	True	3	3
1879	True	3	3
1880	True	3	3
1881	True	3	3
1882	True	3	3
1883	True	3	3
1884	True	3	3
1885	True	3	3
1886	True	3	3
1887	True	3	3
1888	True	3	3
1889	True	3	3
1890	True	3	3
1891	True	3	3
1892	True	3	3
1893	True	3	3
1894	True	3	3
1895	True	3	3
1896	True	3	3
1897	True	3	3
1898	True	3	3
1899	True	3	3
1900	True	3	3
1901	True	3	3
1902	True	3	3
1903	True	3	3
1904	True	3	3
1905	True	3	3
1906	True	3	3
1907	True	3	3
1908	True	3	3
1909	True	3	3
1910	True	3	3
1911	True	3	3
1912	True	3	3
1913	True	3	3
1914	True	3	3
1915	True	3	3
1916	True	3	3
1917	True	3	3
1918	True	3	3
1919	True	3	3
1920	True	3	3
1921	True	3	3
1922	True	3	3
1923	True	3	3
1924	True	3	3
1925	True	3	3
1926	True	3	3
1927	True	3	3
1928	True	3	3
1929	True	3	3
1930	True	3	3
1931	True	3	3
1932	True	3	3
1933	True	3	3
1934	True	3	3
1935	True	3	3
1936	True	3	3
1937	True	3	3
1938	True	3	3
1939	True	3	3
1940	True	3	3
1941	True	3	3
1942	True	3	3
1943	True	3	3
1944	True	3	3
1945	True	3	3
1946	True	3	3
1947	True	3	3
1948	True	3	3
1949	True	3	3
1950	True	3	3
1951	True	3	3
1952	True	3	3
1953	True	3	3
1954	True	3	3
1955	True	3	3
1956	True	3	3
1957	True	3	3
1958	True	3	3
1959	True	3	3
1960	True	3	3
1961	True	3	3
1962	True	3	3
1963	True	3	3
1964	True	3	3
1965	True	3	3
1966	True	3	3
1967	True	3	3
1968	True	3	3
1969	True	3	3
1970	True	3	3
1971	True	3	3
1972	True	3	3
1973	True	3	3
1974	True	3	3
1975	True	3	3
1976	True	3	3
1977	True	3	3
1978	True	3	3
1979	True	3	3
1980	True	3	3
1981	True	3	3
1982	True	3	3
1983	True	3	3
1984	True	3	3
1985	True	3	3
1986	True	3	3
1987	True	3	3
1988	True	3	3
1989	True	3	3
1990	True	3	3
1991	True	3	3
1992	True	3	3
1993	True	3	3
1994	True	3	3
1995	True	3	3
1996	True	3	3
1997	True	3	3
1998	True	3	3
1999	True	3	3
2000	True	4	4
2001	True	4	4
2002	True	4	4
2003	True	4	4
2004	True	4	4
2005	True	4	4
2006	True	4	4
2007	True	4	4
2008	True	4	4
2009	True	4	4
2010	True	4	4
2011	True	4	4
2012	True	4	4
2013	True	4	4
2014	True	4	4
2015	True	4	4
2016	True	4	4
2017	True	4	4
2018	True	4	4
2019	True	4	4
2020	True	4	4
2021	True	4	4
2022	True	4	4
2023	True	4	4
2024	True	4	4
2025	True	4	4
2026	True	4	4
2027	True	4	4
2028	True	4	4
2029	True	4	4
2030	True	4	4
2031	True	4	4
2032	True	4	4
2033	True	4	4
2034	True	4	4
2035	True	4	4
2036	True	4	4
2037	True	4	4
2038	True	4	4
2039	True	4	4
2040	True	4	4
2041	True	4	4
2042	True	4	4
2043	True	4	4
2044	True	4	4
2045	True	4	4
2046	True	4	4
2047	True	4	4
2048	True	4	4
2049	True	4	4
2050	True	4	4
2051	True	4	4
2052	True	4	4
2053	True	4	4
2054	True	4	4
2055	True	4	4
2056	True	4	4
2057	True	4	4
2058	True	4	4
2059	True	4	4
2060	True	4	4
2061	True	4	4
2062	True	4	4
2063	True	4	4
2064	True	4	4
2065	True	4	4
2066	True	4	4
2067	True	4	4
2068	True	4	4
2069	True	4	4
2070	True	4	4
2071	True	4	4
2072	True	4	4
2073	True	4	4
2074	True	4	4
2075	True	4	4
2076	True	4	4
2077	True	4	4
2078	True	4	4
2079	True	4	4
2080	True	4	4
2081	True	4	4
2082	True	4	4
2083	True	4	4
2084	True	4	4
2085	True	4	4
2086	True	4	4
2087	True	4	4
2088	True	4	4
2089	True	4	4
2090	True	4	4
2091	True	4	4
2092	True	4	4
2093	True	4	4
2094	True	4	4
2095	True	4	4
2096	True	4	4
2097	True	4	4
2098	True	4	4
2099	True	4	4
2100	True	4	4
2101	True	4	4
2102	True	4	4
2103	True	4	4
2104	True	4	4
2105	True	4	4
2106	True	4	4
2107	True	4	4
2108	True	4	4
2109	True	4	4
2110	True	4	4
2111	True	4	4
2112	True	4	4
2113	True	4	4
2114	True	4	4
2115	True	4	4
2116	True	4	4
2117	True	4	4
2118	True	4	4
2119	True	4	4
2120	True	4	4
2121	True	4	4
2122	True	4	4
2123	True	4	4
2124	True	4	4
2125	True	4	4
2126	True	4	4
2127	True	4	4
2128	True	4	4
2129	True	4	4
2130	True	4	4
2131	True	4	4
2132	True	4	4
2133	True	4	4
2134	True	4	4
2135	True	4	4
2136	True	4	4
2137	True	4	4
2138	True	4	4
2139	True	4	4
2140	True	4	4
2141	True	4	4
2142	True	4	4
2143	True	4	4
2144	True	4	4
2145	True	4	4
2146	True	4	4
2147	True	4	4
2148	True	4	4
2149	True	4	4
2150	True	4	4
2151	True	4	4
2152	True	4	4
2153	True	4	4
2154	True	4	4
2155	True	4	4
2156	True	4	4
2157	True	4	4
2158	True	4	4
2159	True	4	4
2160	True	4	4
2161	True	4	4
2162	True	4	4
2163	True	4	4
2164	True	4	4
2165	True	4	4
2166	True	4	4
2167	True	4	4
2168	True	4	4
2169	True	4	4
2170	True	4	4
2171	True	4	4
2172	True	4	4
2173	True	4	4
2174	True	4	4
2175	True	4	4
2176	True	4	4
2177	True	4	4
2178	True	4	4
2179	True	4	4
2180	True	4	4
2181	True	4	4
2182	True	4	4
2183	True	4	4
2184	True	4	4
2185	True	4	4
2186	True	4	4
2187	True	4	4
2188	True	4	4
2189	True	4	4
2190	True	4	4
2191	True	4	4
2192	True	4	4
2193	True	4	4
2194	True	4	4
2195	True	4	4
2196	True	4	4
2197	True	4	4
2198	True	4	4
2199	True	4	4
2200	True	4	4
2201	True	4	4
2202	True	4	4
2203	True	4	4
2204	True	4	4
2205	True	4	4
2206	True	4	4
2207	True	4	4
2208	True	4	4
2209	True	4	4
2210	True	4	4
2211	True	4	4
2212	True	4	4
2213	True	4	4
2214	True	4	4
2215	True	4	4
2216	True	4	4
2217	True	4	4
2218	True	4	4
2219	True	4	4
2220	True	4	4
2221	True	4	4
2222	True	4	4
2223	True	4	4
2224	True	4	4
2225	True	4	4
2226	True	4	4
2227	True	4	4
2228	True	4	4
2229	True	4	4
2230	True	4	4
2231	True	4	4
2232	True	4	4
2233	True	4	4
2234	True	4	4
2235	True	4	4
2236	True	4	4
2237	True	4	4
2238	True	4	4
2239	True	4	4
2240	True	4	4
2241	True	4	4
2242	True	4	4
2243	True	4	4
2244	True	4	4
2245	True	4	4
2246	True	4	4
2247	True	4	4
2248	True	4	4
2249	True	4	4
2250	True	4	4
2251	True	4	4
2252	True	4	4
2253	True	4	4
2254	True	4	4
2255	True	4	4
2256	True	4	4
2257	True	4	4
2258	True	4	4
2259	True	4	4
2260	True	4	4
2261	True	4	4
2262	True	4	4
2263	True	4	4
2264	True	4	4
2265	True	4	4
2266	True	4	4
2267	True	4	4
2268	True	4	4
2269	True	4	4
2270	True	4	4
2271	True	4	4
2272	True	4	4
2273	True	4	4
2274	True	4	4
2275	True	4	4
2276	True	4	4
2277	True	4	4
2278	True	4	4
2279	True	4	4
2280	True	4	4
2281	True	4	4
2282	True	4	4
2283	True	4	4
2284	True	4	4
2285	True	4	4
2286	True	4	4
2287	True	4	4
2288	True	4	4
2289	True	4	4
2290	True	4	4
2291	True	4	4
2292	True	4	4
2293	True	4	4
2294	True	4	4
2295	True	4	4
2296	True	4	4
2297	True	4	4
2298	True	4	4
2299	True	4	4
2300	True	4	4
2301	True	4	4
2302	True	4	4
2303	True	4	4
2304	True	4	4
2305	True	4	4
2306	True	4	4
2307	True	4	4
2308	True	4	4
2309	True	4	4
2310	True	4	4
2311	True	4	4
2312	True	4	4
2313	True	4	4
2314	True	4	4
2315	True	4	4
2316	True	4	4
2317	True	4	4
2318	True	4	4
2319	True	4	4
2320	True	4	4
2321	True	4	4
2322	True	4	4
2323	True	4	4
2324	True	4	4
2325	True	4	4
2326	True	4	4
2327	True	4	4
2328	True	4	4
2329	True	4	4
2330	True	4	4
2331	True	4	4
2332	True	4	4
2333	True	4	4
2334	True	4	4
2335	True	4	4
2336	True	4	4
2337	True	4	4
2338	True	4	4
2339	True	4	4
2340	True	4	4
2341	True	4	4
2342	True	4	4
2343	True	4	4
2344	True	4	4
2345	True	4	4
2346	True	4	4
2347	True	4	4
2348	True	4	4
2349	True	4	4
2350	True	4	4
2351	True	4	4
2352	True	4	4
2353	True	4	4
2354	True	4	4
2355	True	4	4
2356	True	4	4
2357	True	4	4
2358	True	4	4
2359	True	4	4
2360	True	4	4
2361	True	4	4
2362	True	4	4
2363	True	4	4
2364	True	4	4
2365	True	4	4
2366	True	4	4
2367	True	4	4
2368	True	4	4
2369	True	4	4
2370	True	4	4
2371	True	4	4
2372	True	4	4
2373	True	4	4
2374	True	4	4
2375	True	4	4
2376	True	4	4
2377	True	4	4
2378	True	4	4
2379	True	4	4
2380	True	4	4
2381	True	4	4
2382	True	4	4
2383	True	4	4
2384	True	4	4
2385	True	4	4
2386	True	4	4
2387	True	4	4
2388	True	4	4
2389	True	4	4
2390	True	4	4
2391	True	4	4
2392	True	4	4
2393	True	4	4
2394	True	4	4
2395	True	4	4
2396	True	4	4
2397	True	4	4
2398	True	4	4
2399	True	4	4
2400	True	4	4
2401	True	4	4
2402	True	4	4
2403	True	4	4
2404	True	4	4
2405	True	4	4
2406	True	4	4
2407	True	4	4
2408	True	4	4
2409	True	4	4
2410	True	4	4
2411	True	4	4
2412	True	4	4
2413	True	4	4
2414	True	4	4
2415	True	4	4
2416	True	4	4
2417	True	4	4
2418	True	4	4
2419	True	4	4
2420	True	4	4
2421	True	4	4
2422	True	4	4
2423	True	4	4
2424	True	4	4
2425	True	4	4
2426	True	4	4
2427	True	4	4
2428	True	4	4
2429	True	4	4
2430	True	4	4
2431	True	4	4
2432	True	4	4
2433	True	4	4
2434	True	4	4
2435	True	4	4
2436	True	4	4
2437	True	4	4
2438	True	4	4
2439	True	4	4
2440	True	4	4
2441	True	4	4
2442	True	4	4
2443	True	4	4
2444	True	4	4
2445	True	4	4
2446	True	4	4
2447	True	4	4
2448	True	4	4
2449	True	4	4
2450	True	4	4
2451	True	4	4
2452	True	4	4
2453	True	4	4
2454	True	4	4
2455	True	4	4
2456	True	4	4
2457	True	4	4
2458	True	4	4
2459	True	4	4
2460	True	4	4
2461	True	4	4
2462	True	4	4
2463	True	4	4
2464	True	4	4
2465	True	4	4
2466	True	4	4
2467	True	4	4
2468	True	4	4
2469	True	4	4
2470	True	4	4
2471	True	4	4
2472	True	4	4
2473	True	4	4
2474	True	4	4
2475	True	4	4
2476	True	4	4
2477	True	4	4
2478	True	4	4
2479	True	4	4
2480	True	4	4
2481	True	4	4
2482	True	4	4
2483	True	4	4
2484	True	4	4
2485	True	4	4
2486	True	4	4
2487	True	4	4
2488	True	4	4
2489	True	4	4
2490	True	4	4
2491	True	4	4
2492	True	4	4
2493	True	4	4
2494	True	4	4
2495	True	4	4
2496	True	4	4
2497	True	4	4
2498	True	4	4
2499	True	4	4
2500	True	5	5
2501	True	5	5
2502	True	5	5
2503	True	5	5
2504	True	5	5
2505	True	5	5
2506	True	5	5
2507	True	5	5
2508	True	5	5
2509	True	5	5
2510	True	5	5
2511	True	5	5
2512	True	5	5
2513	True	5	5
2514	True	5	5
2515	True	5	5
2516	True	5	5
2517	True	5	5
2518	True	5	5
2519	True	5	5
2520	True	5	5
2521	True	5	5
2522	True	5	5
2523	True	5	5
2524	True	5	5
2525	True	5	5
2526	True	5	5
2527	True	5	5
2528	True	5	5
2529	True	5	5
2530	True	5	5
2531	True	5	5
2532	True	5	5
2533	True	5	5
2534	True	5	5
2535	True	5	5
2536	True	5	5
2537	True	5	5
2538	True	5	5
2539	True	5	5
2540	True	5	5
2541	True	5	5
2542	True	5	5
2543	True	5	5
2544	True	5	5
2545	True	5	5
2546	True	5	5
2547	True	5	5
2548	True	5	5
2549	True	5	5
2550	True	5	5
2551	True	5	5
2552	True	5	5
2553	True	5	5
2554	True	5	5
2555	True	5	5
2556	True	5	5
2557	True	5	5
2558	True	5	5
2559	True	5	5
2560	True	5	5
2561	True	5	5
2562	True	5	5
2563	True	5	5
2564	True	5	5
2565	True	5	5
2566	True	5	5
2567	True	5	5
2568	True	5	5
2569	True	5	5
2570	True	5	5
2571	True	5	5
2572	True	5	5
2573	True	5	5
2574	True	5	5
2575	True	5	5
2576	True	5	5
2577	True	5	5
2578	True	5	5
2579	True	5	5
2580	True	5	5
2581	True	5	5
2582	True	5	5
2583	True	5	5
2584	True	5	5
2585	True	5	5
2586	True	5	5
2587	True	5	5
2588	True	5	5
2589	True	5	5
2590	True	5	5
2591	True	5	5
2592	True	5	5
2593	True	5	5
2594	True	5	5
2595	True	5	5
2596	True	5	5
2597	True	5	5
2598	True	5	5
2599	True	5	5
2600	True	5	5
2601	True	5	5
2602	True	5	5
2603	True	5	5
2604	True	5	5
2605	True	5	5
2606	True	5	5
2607	True	5	5
2608	True	5	5
2609	True	5	5
2610	True	5	5
2611	True	5	5
2612	True	5	5
2613	True	5	5
2614	True	5	5
2615	True	5	5
2616	True	5	5
2617	True	5	5
2618	True	5	5
2619	True	5	5
2620	True	5	5
2621	True	5	5
2622	True	5	5
2623	True	5	5
2624	True	5	5
2625	True	5	5
2626	True	5	5
2627	True	5	5
2628	True	5	5
2629	True	5	5
2630	True	5	5
2631	True	5	5
2632	True	5	5
2633	True	5	5
2634	True	5	5
2635	True	5	5
2636	True	5	5
2637	True	5	5
2638	True	5	5
2639	True	5	5
2640	True	5	5
2641	True	5	5
2642	True	5	5
2643	True	5	5
2644	True	5	5
2645	True	5	5
2646	True	5	5
2647	True	5	5
2648	True	5	5
2649	True	5	5
2650	True	5	5
2651	True	5	5
2652	True	5	5
2653	True	5	5
2654	True	5	5
2655	True	5	5
2656	True	5	5
2657	True	5	5
2658	True	5	5
2659	True	5	5
2660	True	5	5
2661	True	5	5
2662	True	5	5
2663	True	5	5
2664	True	5	5
2665	True	5	5
2666	True	5	5
2667	True	5	5
2668	True	5	5
2669	True	5	5
2670	True	5	5
2671	True	5	5
2672	True	5	5
2673	True	5	5
2674	True	5	5
2675	True	5	5
2676	True	5	5
2677	True	5	5
2678	True	5	5
2679	True	5	5
2680	True	5	5
2681	True	5	5
2682	True	5	5
2683	True	5	5
2684	True	5	5
2685	True	5	5
2686	True	5	5
2687	True	5	5
2688	True	5	5
2689	True	5	5
2690	True	5	5
2691	True	5	5
2692	True	5	5
2693	True	5	5
2694	True	5	5
2695	True	5	5
2696	True	5	5
2697	True	5	5
2698	True	5	5
2699	True	5	5
2700	True	5	5
2701	True	5	5
2702	True	5	5
2703	True	5	5
2704	True	5	5
2705	True	5	5
2706	True	5	5
2707	True	5	5
2708	True	5	5
2709	True	5	5
2710	True	5	5
2711	True	5	5
2712	True	5	5
2713	True	5	5
2714	True	5	5
2715	True	5	5
2716	True	5	5
2717	True	5	5
2718	True	5	5
2719	True	5	5
2720	True	5	5
2721	True	5	5
2722	True	5	5
2723	True	5	5
2724	True	5	5
2725	True	5	5
2726	True	5	5
2727	True	5	5
2728	True	5	5
2729	True	5	5
2730	True	5	5
2731	True	5	5
2732	True	5	5
2733	True	5	5
2734	True	5	5
2735	True	5	5
2736	True	5	5
2737	True	5	5
2738	True	5	5
2739	True	5	5
2740	True	5	5
2741	True	5	5
2742	True	5	5
2743	True	5	5
2744	True	5	5
2745	True	5	5
2746	True	5	5
2747	True	5	5
2748	True	5	5
2749	True	5	5
2750	True	5	5
2751	True	5	5
2752	True	5	5
2753	True	5	5
2754	True	5	5
2755	True	5	5
2756	True	5	5
2757	True	5	5
2758	True	5	5
2759	True	5	5
2760	True	5	5
2761	True	5	5
2762	True	5	5
2763	True	5	5
2764	True	5	5
2765	True	5	5
2766	True	5	5
2767	True	5	5
2768	True	5	5
2769	True	5	5
2770	True	5	5
2771	True	5	5
2772	True	5	5
2773	True	5	5
2774	True	5	5
2775	True	5	5
2776	True	5	5
2777	True	5	5
2778	True	5	5
2779	True	5	5
2780	True	5	5
2781	True	5	5
2782	True	5	5
2783	True	5	5
2784	True	5	5
2785	True	5	5
2786	True	5	5
2787	True	5	5
2788	True	5	5
2789	True	5	5
2790	True	5	5
2791	True	5	5
2792	True	5	5
2793	True	5	5
2794	True	5	5
2795	True	5	5
2796	True	5	5
2797	True	5	5
2798	True	5	5
2799	True	5	5
2800	True	5	5
2801	True	5	5
2802	True	5	5
2803	True	5	5
2804	True	5	5
2805	True	5	5
2806	True	5	5
2807	True	5	5
2808	True	5	5
2809	True	5	5
2810	True	5	5
2811	True	5	5
2812	True	5	5
2813	True	5	5
2814	True	5	5
2815	True	5	5
2816	True	5	5
2817	True	5	5
2818	True	5	5
2819	True	5	5
2820	True	5	5
2821	True	5	5
2822	True	5	5
2823	True	5	5
2824	True	5	5
2825	True	5	5
2826	True	5	5
2827	True	5	5
2828	True	5	5
2829	True	5	5
2830	True	5	5
2831	True	5	5
2832	True	5	5
2833	True	5	5
2834	True	5	5
2835	True	5	5
2836	True	5	5
2837	True	5	5
2838	True	5	5
2839	True	5	5
2840	True	5	5
2841	True	5	5
2842	True	5	5
2843	True	5	5
2844	True	5	5
2845	True	5	5
2846	True	5	5
2847	True	5	5
2848	True	5	5
2849	True	5	5
2850	True	5	5
2851	True	5	5
2852	True	5	5
2853	True	5	5
2854	True	5	5
2855	True	5	5
2856	True	5	5
2857	True	5	5
2858	True	5	5
2859	True	5	5
2860	True	5	5
2861	True	5	5
2862	True	5	5
2863	True	5	5
2864	True	5	5
2865	True	5	5
2866	True	5	5
2867	True	5	5
2868	True	5	5
2869	True	5	5
2870	True	5	5
2871	True	5	5
2872	True	5	5
2873	True	5	5
2874	True	5	5
2875	True	5	5
2876	True	5	5
2877	True	5	5
2878	True	5	5
2879	True	5	5
2880	True	5	5
2881	True	5	5
2882	True	5	5
2883	True	5	5
2884	True	5	5
2885	True	5	5
2886	True	5	5
2887	True	5	5
2888	True	5	5
2889	True	5	5
2890	True	5	5
2891	True	5	5
2892	True	5	5
2893	True	5	5
2894	True	5	5
2895	True	5	5
2896	True	5	5
2897	True	5	5
2898	True	5	5
2899	True	5	5
2900	True	5	5
2901	True	5	5
2902	True	5	5
2903	True	5	5
2904	True	5	5
2905	True	5	5
2906	True	5	5
2907	True	5	5
2908	True	5	5
2909	True	5	5
2910	True	5	5
2911	True	5	5
2912	True	5	5
2913	True	5	5
2914	True	5	5
2915	True	5	5
2916	True	5	5
2917	True	5	5
2918	True	5	5
2919	True	5	5
2920	True	5	5
2921	True	5	5
2922	True	5	5
2923	True	5	5
2924	True	5	5
2925	True	5	5
2926	True	5	5
2927	True	5	5
2928	True	5	5
2929	True	5	5
2930	True	5	5
2931	True	5	5
2932	True	5	5
2933	True	5	5
2934	True	5	5
2935	True	5	5
2936	True	5	5
2937	True	5	5
2938	True	5	5
2939	True	5	5
2940	True	5	5
2941	True	5	5
2942	True	5	5
2943	True	5	5
2944	True	5	5
2945	True	5	5
2946	True	5	5
2947	True	5	5
2948	True	5	5
2949	True	5	5
2950	True	5	5
2951	True	5	5
2952	True	5	5
2953	True	5	5
2954	True	5	5
2955	True	5	5
2956	True	5	5
2957	True	5	5
2958	True	5	5
2959	True	5	5
2960	True	5	5
2961	True	5	5
2962	True	5	5
2963	True	5	5
2964	True	5	5
2965	True	5	5
2966	True	5	5
2967	True	5	5
2968	True	5	5
2969	True	5	5
2970	True	5	5
2971	True	5	5
2972	True	5	5
2973	True	5	5
2974	True	5	5
2975	True	5	5
2976	True	5	5
2977	True	5	5
2978	True	5	5
2979	True	5	5
2980	True	5	5
2981	True	5	5
2982	True	5	5
2983	True	5	5
2984	True	5	5
2985	True	5	5
2986	True	5	5
2987	True	5	5
2988	True	5	5
2989	True	5	5
2990	True	5	5
2991	True	5	5
2992	True	5	5
2993	True	5	5
2994	True	5	5
2995	True	5	5
2996	True	5	5
2997	True	5	5
2998	True	5	5
2999	True	5	5
3000	True	6	6
3001	True	6	6
3002	True	6	6
3003	True	6	6
3004	True	6	6
3005	True	6	6
3006	True	6	6
3007	True	6	6
3008	True	6	6
3009	True	6	6
3010	True	6	6
3011	True	6	6
3012	True	6	6
3013	True	6	6
3014	True	6	6
3015	True	6	6
3016	True	6	6
3017	True	6	6
3018	True	6	6
3019	True	6	6
3020	True	6	6
3021	True	6	6
3022	True	6	6
3023	True	6	6
3024	True	6	6
3025	True	6	6
3026	True	6	6
3027	True	6	6
3028	True	6	6
3029	True	6	6
3030	True	6	6
3031	True	6	6
3032	True	6	6
3033	True	6	6
3034	True	6	6
3035	True	6	6
3036	True	6	6
3037	True	6	6
3038	True	6	6
3039	True	6	6
3040	True	6	6
3041	True	6	6
3042	True	6	6
3043	True	6	6
3044	True	6	6
3045	True	6	6
3046	True	6	6
3047	True	6	6
3048	True	6	6
3049	True	6	6
3050	True	6	6
3051	True	6	6
3052	True	6	6
3053	True	6	6
3054	True	6	6
3055	True	6	6
3056	True	6	6
3057	True	6	6
3058	True	6	6
3059	True	6	6
3060	True	6	6
3061	True	6	6
3062	True	6	6
3063	True	6	6
3064	True	6	6
3065	True	6	6
3066	True	6	6
3067	True	6	6
3068	True	6	6
3069	True	6	6
3070	True	6	6
3071	True	6	6
3072	True	6	6
3073	True	6	6
3074	True	6	6
3075	True	6	6
3076	True	6	6
3077	True	6	6
3078	True	6	6
3079	True	6	6
3080	True	6	6
3081	True	6	6
3082	True	6	6
3083	True	6	6
3084	True	6	6
3085	True	6	6
3086	True	6	6
3087	True	6	6
3088	True	6	6
3089	True	6	6
3090	True	6	6
3091	True	6	6
3092	True	6	6
3093	True	6	6
3094	True	6	6
3095	True	6	6
3096	True	6	6
3097	True	6	6
3098	True	6	6
3099	True	6	6
3100	True	6	6
3101	True	6	6
3102	True	6	6
3103	True	6	6
3104	True	6	6
3105	True	6	6
3106	True	6	6
3107	True	6	6
3108	True	6	6
3109	True	6	6
3110	True	6	6
3111	True	6	6
3112	True	6	6
3113	True	6	6
3114	True	6	6
3115	True	6	6
3116	True	6	6
3117	True	6	6
3118	True	6	6
3119	True	6	6
3120	True	6	6
3121	True	6	6
3122	True	6	6
3123	True	6	6
3124	True	6	6
3125	True	6	6
3126	True	6	6
3127	True	6	6
3128	True	6	6
3129	True	6	6
3130	True	6	6
3131	True	6	6
3132	True	6	6
3133	True	6	6
3134	True	6	6
3135	True	6	6
3136	True	6	6
3137	True	6	6
3138	True	6	6
3139	True	6	6
3140	True	6	6
3141	True	6	6
3142	True	6	6
3143	True	6	6
3144	True	6	6
3145	True	6	6
3146	True	6	6
3147	True	6	6
3148	True	6	6
3149	True	6	6
3150	True	6	6
3151	True	6	6
3152	True	6	6
3153	True	6	6
3154	True	6	6
3155	True	6	6
3156	True	6	6
3157	True	6	6
3158	True	6	6
3159	True	6	6
3160	True	6	6
3161	True	6	6
3162	True	6	6
3163	True	6	6
3164	True	6	6
3165	True	6	6
3166	True	6	6
3167	True	6	6
3168	True	6	6
3169	True	6	6
3170	True	6	6
3171	True	6	6
3172	True	6	6
3173	True	6	6
3174	True	6	6
3175	True	6	6
3176	True	6	6
3177	True	6	6
3178	True	6	6
3179	True	6	6
3180	True	6	6
3181	True	6	6
3182	True	6	6
3183	True	6	6
3184	True	6	6
3185	True	6	6
3186	True	6	6
3187	True	6	6
3188	True	6	6
3189	True	6	6
3190	True	6	6
3191	True	6	6
3192	True	6	6
3193	True	6	6
3194	True	6	6
3195	True	6	6
3196	True	6	6
3197	True	6	6
3198	True	6	6
3199	True	6	6
3200	True	6	6
3201	True	6	6
3202	True	6	6
3203	True	6	6
3204	True	6	6
3205	True	6	6
3206	True	6	6
3207	True	6	6
3208	True	6	6
3209	True	6	6
3210	True	6	6
3211	True	6	6
3212	True	6	6
3213	True	6	6
3214	True	6	6
3215	True	6	6
3216	True	6	6
3217	True	6	6
