CORRECT	LABEL	PREDICT
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	1
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
False	0	2
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	0	0
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	2
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
